_id,ltable_id,rtable_id,ltable_product_title,ltable_price,ltable_brand,ltable_model,ltable_operating_system,ltable_extended_title,rtable_product_title,rtable_price,rtable_brand,rtable_model,rtable_operating_system,rtable_extended_title,predicted_match
1864,a1728,w3094,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s touch performance windows 8.1 pro laptop - intel core i7-6600u 12gb ram 128gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi,$1.779.24,lenovo,,windows 8,lenovo thinkpad t460s touch performance windows 8.1 pro laptop - intel core i7-6600u 12gb ram 128gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi $1.779.24,1
1865,a1728,w3096,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 12gb ram 128gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi,$1.779.24,lenovo,,windows 8,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 12gb ram 128gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi $1.779.24,1
1866,a1728,w3097,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 12gb ram 128gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$1.779.24,lenovo,,windows 8,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 12gb ram 128gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $1.779.24,1
1867,a1728,w3098,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 12gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$1.779.24,lenovo,,windows 10,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 12gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $1.779.24,1
1868,a1728,w3123,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$1.849.24,lenovo,,windows 10,pcie touch lenovo thinkpad t460s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $1.849.24,1
1869,a1728,w3124,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$1.849.24,lenovo,,windows 8,pcie touch lenovo thinkpad t460s windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $1.849.24,1
1870,a1728,w3125,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$1.849.24,lenovo,,windows 8,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $1.849.24,1
1871,a1728,w3126,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie touch lenovo thinkpad t460s windows 7 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader,$1.849.24,lenovo,,windows 7,pcie touch lenovo thinkpad t460s windows 7 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader $1.849.24,1
1872,a1728,w3127,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$1.849.24,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $1.849.24,1
1873,a1728,w3128,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$1.849.24,lenovo,,windows 8,pcie lenovo thinkpad t460s business windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $1.849.24,1
1874,a1728,w3129,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard,$1.849.24,lenovo,,windows 7,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard $1.849.24,1
1875,a1728,w3130,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$1.849.24,lenovo,,windows 10,pcie lenovo thinkpad t460s business windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $1.849.24,1
1876,a1728,w3131,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader,$1.849.24,lenovo,,windows 7,pcie lenovo thinkpad t460s business windows 7 pro laptop - intel core i7-6600u 8gb ram 256gb pcie-nvme ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader $1.849.24,1
1877,a1728,w3137,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$1.879.24,lenovo,,windows 10,lenovo thinkpad t460s business performance windows 10 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $1.879.24,1
1878,a1728,w3138,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$1.879.24,lenovo,,windows 7,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $1.879.24,1
1879,a1728,w3139,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi,$1.879.24,lenovo,,windows 8,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader smart card reader ac wifi $1.879.24,1
1880,a1728,w3140,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s touch performance windows 7 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi,$1.879.24,lenovo,,windows 7,lenovo thinkpad t460s touch performance windows 7 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi $1.879.24,1
1881,a1728,w3141,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi,$1.879.24,lenovo,,windows 7,lenovo thinkpad t460s business performance windows 7 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi $1.879.24,1
1882,a1728,w3142,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi,$1.879.24,lenovo,,windows 8,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader backlit keyboard ac wifi $1.879.24,1
1883,a1728,w3143,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s touch performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi,$1.879.24,lenovo,,windows 8,lenovo thinkpad t460s touch performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi $1.879.24,1
1884,a1728,w3144,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s touch performance windows 10 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi,$1.879.24,lenovo,,windows 10,lenovo thinkpad t460s touch performance windows 10 pro laptop - intel core i7-6600u 8gb ram 512gb ssd 14 ips fhd (1920x1080) matte touchscreen fingerprint reader smart card reader ac wifi $1.879.24,1
1885,a1728,w3155,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 128gb ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader ac wifi,$1.899.21,lenovo,,windows 8,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 128gb ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader ac wifi $1.899.21,1
1886,a1728,w3156,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color,$1.449.16,lenovo,,windows 10 pro,lenovo thinkpad t470s windows 10 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips fhd (1920x1080) matte display fingerprint reader black color $1.449.16,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader ac wifi,$1.899.21,lenovo,,windows 8,lenovo thinkpad t460s business performance windows 8.1 pro laptop - intel core i7-6600u 8gb ram 256gb ssd 14 ips wqhd (2560x1440) matte display fingerprint reader smart card reader ac wifi $1.899.21,1
