#a_id,w_id,product title,amazon_price,walmart_price,brand,hard disk size,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a1692,w1614,HP Pavilion 15.6 Flagship Laptop 6th Gen Skylake Intel i7-6700HQ Quad-Core Processor(6M Cache up to 3.5 GHz) FHD IPS Touchscreen 8GB DDR3 1TB HDD DVD HDMI 802.11AC Windows 10,869.0,1663.45,HP,1000.0,Windows 10,Intel,4,2.6,8.0,15.6
a1692,w1630,HP Pavilion 15.6 Flagship Laptop 6th Gen Skylake Intel i7-6700HQ Quad-Core Processor(6M Cache up to 3.5 GHz) FHD IPS Touchscreen 8GB DDR3 1TB HDD DVD HDMI 802.11AC Windows 10,869.0,1831.45,HP,1000.0,Windows 10,Intel,4,2.6,8.0,15.6
a17,w1715,Acer Chromebook 14 Aluminum 14-inch Full HD Intel Celeron Quad-Core N3160 4GB LPDDR3 32GB Chrome CB3-431-C5FM,282.0,297.03,Acer,32.0,Chrome,Intel,1,1.6,4.0,14.0
a17,w1728,Acer Chromebook 14 Aluminum 14-inch Full HD Intel Celeron Quad-Core N3160 4GB LPDDR3 32GB Chrome CB3-431-C5FM,282.0,195.29,Acer,32.0,Chrome,Intel,1,1.6,4.0,14.0
a17,w1737,Acer Chromebook 14 Aluminum 14-inch Full HD Intel Celeron Quad-Core N3160 4GB LPDDR3 32GB Chrome CB3-431-C5FM,282.0,327.01,Acer,32.0,Chrome,Intel,1,1.6,4.0,14.0
a17,w1768,Acer Chromebook 14 Aluminum 14-inch Full HD Intel Celeron Quad-Core N3160 4GB LPDDR3 32GB Chrome CB3-431-C5FM,282.0,276.5,Acer,32.0,Chrome,Intel,1,1.6,4.0,14.0
a17,w1795,Acer Chromebook 14 Aluminum 14-inch Full HD Intel Celeron Quad-Core N3160 4GB LPDDR3 32GB Chrome CB3-431-C5FM,282.0,248.99,Acer,32.0,Chrome,Intel,1,1.6,4.0,14.0
a1703,w3736,New Apple MacBook Pro MF839LL/A 13.3-Inch Laptop with Retina Display (2.7GHz Core i5 Processor 8GB RAM 128GB SSD OS X El Capitan),1396.0,899.99,Apple,128.0,Mac OS X,Intel,1,2.7,8.0,13.3
a1703,w3922,New Apple MacBook Pro MF839LL/A 13.3-Inch Laptop with Retina Display (2.7GHz Core i5 Processor 8GB RAM 128GB SSD OS X El Capitan),1396.0,829.99,Apple,128.0,Mac OS X,Intel,1,2.7,8.0,13.3
a1704,w3873,Apple Macbook (Early 2015) 12 Laptop 226ppi Retina Display Intel Core M-5Y71 Dual-Core 256GB PCI-E SSD 8GB DDR3 802.11ac Bluetooth MacOS 10.11 El Capitan - Space Gray (Certified Refurbished),1399.99,799.0,Apple,256.0,Mac OS X,Intel,2,1.2,8.0,12.5
a1704,w3951,Apple Macbook (Early 2015) 12 Laptop 226ppi Retina Display Intel Core M-5Y71 Dual-Core 256GB PCI-E SSD 8GB DDR3 802.11ac Bluetooth MacOS 10.11 El Capitan - Space Gray (Certified Refurbished),1399.99,829.0,Apple,256.0,Mac OS X,Intel,2,1.2,8.0,12.5
a1704,w4158,Apple Macbook (Early 2015) 12 Laptop 226ppi Retina Display Intel Core M-5Y71 Dual-Core 256GB PCI-E SSD 8GB DDR3 802.11ac Bluetooth MacOS 10.11 El Capitan - Space Gray (Certified Refurbished),1399.99,838.95,Apple,256.0,Mac OS X,Intel,2,1.2,8.0,12.5
a1704,w4168,Apple Macbook (Early 2015) 12 Laptop 226ppi Retina Display Intel Core M-5Y71 Dual-Core 256GB PCI-E SSD 8GB DDR3 802.11ac Bluetooth MacOS 10.11 El Capitan - Space Gray (Certified Refurbished),1399.99,870.45,Apple,256.0,Mac OS X,Intel,2,1.2,8.0,12.5
a1704,w4174,Apple Macbook (Early 2015) 12 Laptop 226ppi Retina Display Intel Core M-5Y71 Dual-Core 256GB PCI-E SSD 8GB DDR3 802.11ac Bluetooth MacOS 10.11 El Capitan - Space Gray (Certified Refurbished),1399.99,919.0,Apple,256.0,Mac OS X,Intel,2,1.2,8.0,12.5
a1712,w688,HP Envy 17t Premium 17.3 inch Touch Laptop (Intel 8th Gen i7 Quad Core 32GB RAM 2TB HDD + 1TB SSD NVIDIA GeForce MX150 17.3 FHD (1920 x 1080) Touchscreen DVD Win 10 Pro),1999.0,1599.0,HP,2000.0,Windows 10,Intel,4,1.8,32.0,17.3
a1712,w774,HP Envy 17t Premium 17.3 inch Touch Laptop (Intel 8th Gen i7 Quad Core 32GB RAM 2TB HDD + 1TB SSD NVIDIA GeForce MX150 17.3 FHD (1920 x 1080) Touchscreen DVD Win 10 Pro),1999.0,2949.0,HP,2000.0,Windows 10,Intel,4,1.8,32.0,17.3
a1712,w798,HP Envy 17t Premium 17.3 inch Touch Laptop (Intel 8th Gen i7 Quad Core 32GB RAM 2TB HDD + 1TB SSD NVIDIA GeForce MX150 17.3 FHD (1920 x 1080) Touchscreen DVD Win 10 Pro),1999.0,1949.0,HP,2000.0,Windows 10,Intel,4,1.8,32.0,17.3
a1712,w812,HP Envy 17t Premium 17.3 inch Touch Laptop (Intel 8th Gen i7 Quad Core 32GB RAM 2TB HDD + 1TB SSD NVIDIA GeForce MX150 17.3 FHD (1920 x 1080) Touchscreen DVD Win 10 Pro),1999.0,1258.95,HP,2000.0,Windows 10,Intel,4,1.8,32.0,17.3
a1716,w2687,Lenovo ThinkPad P51 Mobile Workstation Laptop - Windows 10 Pro - Intel Quad-Core i7-7820HQ 64GB RAM 2TB SSD 15.6 FHD IPS 1920x1080 Display NVIDIA Quadro M1200M 4GB GPU FingerPrint Reader,2797.05,2099.14,Lenovo,2000.0,Windows 10,Intel,4,3.9,64.0,15.6
a1717,w3019,HP Business V1P89UT 1040 G3 i5 6200U 14 8GB 128GB,1267.29,1645.19,HP,128.0,Windows 7,Intel,2,2.3,8.0,14.0
a1721,w3408,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,2383.05,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w3418,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,2426.54,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w450,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,1856.71,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w477,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,2008.76,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w483,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,1970.11,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w490,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,2059.3,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w493,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,2110.99,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w519,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,2580.15,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1721,w61,Lenovo ThinkPad X1 Yoga 2nd Gen 20JD0015US 14 FHD (1920 x 1080) IPS Touchscreen Display 2-in-1 Ultrabook - Intel Core i5-7200U Processor 8GB RAM 256GB PCIe SSD Windows 10 Pro,1425.68,1629.54,Lenovo,256.0,Windows 10,Intel,4,2.5,8.0,14.0
a1723,w2322,2018 Flagship Dell Inspiron 15 Gaming Edition 7577 Laptop Computer (15.6 Inch FHD Display Intel Core i5-7300HQ 2.5GHz 16GB RAM 256GB SSD + 1TB HDD NVIDIA GTX 1060 6GB Windows 10),1249.0,340.0,Dell,256.0,Windows 10,Intel,4,2.5,16.0,15.6
a1728,w3047,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3048,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3049,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3050,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3051,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3052,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3053,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3054,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3057,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3058,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3059,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3060,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3061,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3062,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3063,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3064,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3065,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3066,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3080,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3081,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3082,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3083,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3084,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3085,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3086,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3087,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3088,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3089,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3090,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3091,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3092,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3093,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3094,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3096,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3097,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3098,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1779.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3123,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3124,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3125,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3126,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3127,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3128,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3129,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3130,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3131,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1849.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3137,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3138,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3139,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3140,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3141,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3142,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3143,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3144,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1879.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3155,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.21,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3156,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.21,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3157,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.21,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3158,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.21,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3159,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.21,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3160,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.21,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3161,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3162,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3163,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3164,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3165,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3166,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3167,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
a1728,w3168,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-6600U 8GB RAM 256GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Black Color,1449.16,1899.24,Lenovo,256.0,Windows 10,Intel,2,3.4,8.0,14.0
