id,left_id,left_model,left_extended_title,right_id,right_model,right_extended_title
431,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3443,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 2tb nvme ssd 14 ips wqhd 2560x1440 
432,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3444,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 12gb 2tb nvme ssd 14 ips wqhd 2560x1440 
433,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3445,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 2tb nvme ssd 14 ips wqhd 2560x1440 
434,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3450,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 2tb nvme ssd 14 ips fhd 1920x1080 
435,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3452,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 2tb nvme ssd 14 ips fhd 1920x1080 
436,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3453,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 2tb nvme ssd 14 ips fhd 1920x1080 
437,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3455,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 2tb nvme ssd 14 ips fhd 1920x1080 
438,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3458,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 2tb nvme ssd 14 ips wqhd 2560x1440 
439,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3459,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 2tb nvme ssd 14 ips wqhd 2560x1440 
440,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3460,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 2tb nvme ssd 14 ips wqhd 2560x1440 
441,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3466,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 2tb nvme ssd 14 ips fhd 1920x1080 
442,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3467,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 2tb nvme ssd 14 ips fhd 1920x1080 
443,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3472,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
444,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3474,,pcie touch lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 touchscreen 
445,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3475,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
446,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3476,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
447,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3477,,pcie lenovo thinkpad t460s windows 8.1 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
448,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3478,,pcie lenovo thinkpad t460s windows 10 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
449,a1138,,lenovo thinkpad t470s windows 10 intel core i7 7600u 20gb 256gb nvme ssd 14 ips wqhd 2560x1440 ,w3479,,pcie lenovo thinkpad t460s windows 7 intel core i7 6600u 20gb 2tb nvme ssd 14 ips fhd 1920x1080 
450,a114,9470m,hp elitebook 9470m 14 intel core i5 3427u 1.8ghz 8gb 180gb ssd windows 10 professional,w2335,9470m,refurbished hp 9470m 14 windows 10 intel core i5 3427u 8gb 180gb solid state 9470m
451,a114,9470m,hp elitebook 9470m 14 intel core i5 3427u 1.8ghz 8gb 180gb ssd windows 10 professional,w2719,9470m,refurbished hp elitebook 9470m lt 14 notebook 9470m
452,a114,9470m,hp elitebook 9470m 14 intel core i5 3427u 1.8ghz 8gb 180gb ssd windows 10 professional,w2905,9470m,refurbished brand hewlett packard hp elitebook 9470m 14 inte... hp 9470m
453,a1140,hp envy 17t touch,hp envy 17t 17.3 full hd touchscreen pc 6th gen i7 6700hq quad core 16gb 1tb hdddvd windows 10 hp,w624,,newest hp envy 17t 17.3 full hd touchscreen pc 6th gen i7 6700hq quad core 16gb 1tb hdddvd windows 10 microsoft
454,a1140,hp envy 17t touch,hp envy 17t 17.3 full hd touchscreen pc 6th gen i7 6700hq quad core 16gb 1tb hdddvd windows 10 hp,w718,,2016 hp envy 17.3 full hd touchscreen 6th gen i7 6700hq quad core 16gb 1tb hdddvd ac windows 10 microsoft
455,a1140,hp envy 17t touch,hp envy 17t 17.3 full hd touchscreen pc 6th gen i7 6700hq quad core 16gb 1tb hdddvd windows 10 hp,w786,,newest hp envy 17t 17.3 full hd touchscreen pc 6th gen i7 6700hq quad core 16gb 240gb ssddvd windows 10 microsoft
456,a1141,t8tjg,hp 17.3 hd 1600x900 wled pc intel core i7 7500u 2.7ghz 8gb ddr4 2tb hdd intel hd 620 hdmi rw windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
457,a1144,x9u74ut#aba,hp 250 g5 15.6 intel core i3 5005u windows 10 8gb 1tb x9u74ut#aba,w1725,x9u02ut#aba,hp chromebook 11 g5 11.6 celeron n3060 4 gb 16 gb ssd x9u02ut#aba os
458,a1144,x9u74ut#aba,hp 250 g5 15.6 intel core i3 5005u windows 10 8gb 1tb x9u74ut#aba,w1903,x9u02ut#aba,refurbished hp x9u02ut#aba 11.6 chromebook 11 g5 4gb 16gb hdd os
459,a1144,x9u74ut#aba,hp 250 g5 15.6 intel core i3 5005u windows 10 8gb 1tb x9u74ut#aba,w2492,x9u00ut#aba,hp zbook 15 g3 15.6 core i7 6820hq 16 gb 256 gb ssd x9u00ut#aba windows 10
460,a1144,x9u74ut#aba,hp 250 g5 15.6 intel core i3 5005u windows 10 8gb 1tb x9u74ut#aba,w654,x9v54ut#aba,hp zbook 15 g3 15.6 core i7 6700hq 16 gb 512 gb ssd x9v54ut#aba windows 10
461,a1145,0nk7t,dell xps 15 9560 0nk7t 15” i5 7300hq 2.50ghz 8gb ddr4 1tb hdd 32gb ssd gtx 1050 thunderbolt 3 windows 10 64 ,w2438,0nk7t,dell xps 15 9560 15.6 core i5 7300hq 8 gb 32 gb ssd 1 tb hdd 0nk7t windows 10
462,a1147,2ytyk,dell 2ytyk latitude e5480 14 touchscreen intel core i5 7300u 8gb 256gb ssd windows 10 pro,w936,2ytyk,latitude 5480 14 i5 7300u vpro 8gb 256gb ssd w10p 1yr nbd dell 2ytyk windows french spanish 
463,a1151,me864ll a,apple macbook me864ll a 13.3 retina x mavericks,w3788,me864ll a gs,apple macbook retina core i5 2.4 ghz x 10.9 mavericks 4 gb 128 gb 13.3 ips 2560 x 1600 wqxga iris wi fi kbd me864ll a gs
464,a1151,me864ll a,apple macbook me864ll a 13.3 retina x mavericks,w3946,crtapme864llarb,apple macbook me864ll a 13.3 retina crtapme864llarb
465,a1156,hp,2018 hp 15.6 touchscreen intel core i5 7200u 2.5ghz 16gb 256gb ssd 2tb hdd intel hd 620 hd windows 10 ,w958,2018,2018 hp 15.6 hd touchscreen intel dual core i5 7200u 3.1ghz 8gb ddr4 1tb hdd hdmi hd 620 dts studio sound windows 10 
466,a116,15 a0627cl,2018 hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel quad core i7 8550u 12gb 1tb hd bang & olufsen hp 15 a0627cl windows 10,w107,15 aq267cl,hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel core i7 8550u 12gb 1tb 15 aq267cl microsoft windows
467,a116,15 a0627cl,2018 hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel quad core i7 8550u 12gb 1tb hd bang & olufsen hp 15 a0627cl windows 10,w113,15 aq267cl,hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel core i7 8550u 12gb 1tb hd bang & olufsen dual speakers 15 aq267cl microsoft windows
468,a1160,20h40007us,tp e475 a10 2.4 4c 14 8gb 500gb 1yr w10p 20h40007us unknown,w3103,20jy0007us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 256 gb ssd 20jy0007us windows
469,a1161,,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 windows,w240,len 13 01235 fhd me5,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 1tb ssd thunderbolt win 10 len 13 01235 fhd me5 microsoft windows
470,a1161,,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 windows,w241,len 13 01235 fhd me1,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 len 13 01235 fhd me1 microsoft windows
471,a1161,,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 windows,w376,len 13 01235 fhd me4,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 len 13 01235 fhd me4 microsoft windows
472,a1161,,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 windows,w427,len 13 01235 fhd me2,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 1tb ssd thunderbolt win 10 len 13 01235 fhd me2 microsoft windows
473,a1161,,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 windows,w513,len 13 01235 fhd me3,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 2tb ssd thunderbolt win 10 len 13 01235 fhd me3 microsoft windows
474,a1161,,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 512gb ssd thunderbolt win 10 windows,w531,len 13 01235 fhd me6,lenovo yoga y720 13 convertible 2 1 pc intel 8th gen i7 quad core 13.3 1920x1080 full hd touch 16gb 2tb ssd thunderbolt win 10 len 13 01235 fhd me6 microsoft windows
475,a1164,t8tjg,dell inspiron 2 1 13.3 touch intel core i5 7200u 8gb 256gb solid state dell t8tjg windows 10,w1304,i5378 4314gry,dell inspiron i53784314gry 13.3 touchscreen windows 10 intel core i5 7200u 8gb 256gb solid state i5378 4314gry
476,a1164,t8tjg,dell inspiron 2 1 13.3 touch intel core i5 7200u 8gb 256gb solid state dell t8tjg windows 10,w1348,i5378 7171gry,dell inspiron i53787171gry 13.3 touchscreen windows 10 intel core i7 7500u 8gb 256gb solid state i5378 7171gry
477,a1164,t8tjg,dell inspiron 2 1 13.3 touch intel core i5 7200u 8gb 256gb solid state dell t8tjg windows 10,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
478,a1164,t8tjg,dell inspiron 2 1 13.3 touch intel core i5 7200u 8gb 256gb solid state dell t8tjg windows 10,w802,lati7389628gv,dell latitude 2 1 13.3 touch intel core i5 8gb 256gb solid state lati7389628gv windows 10
479,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w1309,nx.gr7aa.008,acer spin 5 13.3 fullhd touchscreen i5 8250u 8gb 25gb ssd win10 nx.gr7aa.008 windows
480,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w1715,nx.gc2aa.007,acer sparkly 14 cb3 431 c5fm chromebook pc intel celeron n3160 4gb 32gb chrome nx.gc2aa.007
481,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w1728,nx.gc2aa.007,refurbished acer cb3 431 c5fm 14 chromebook chrome intel celeron n3160 4gb 32gb solid state nx.gc2aa.007
482,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w1795,nx.ghjaa.007,acer chromebook 15 celeron n3060 15.6 hd 2gb lpddr3 16gb cb3 532 c3f7 acer nx.ghjaa.007 chrome os
483,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w2053,nx.gkkaa.007,acer swift 3 sf314 51 398b 14 windows 10 intel core i3 7100u 4gb 128gb solid state nx.gkkaa.007 microsoft
484,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w2320,nx.gntaa.007,acer aspire a315 31 c58l nx.gntaa.007 windows 10
485,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w2362,nx.gkbaa.007,acer swift 3 sf314 51 71uu 14 core i7 7500u 8 gb 512 gb ssd us nx.gkbaa.007 windows 10
486,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w2450,nx.gntaa.007,refurbished acer 15.6 intel celeron 2.40ghz 4gb 1tb hdd windows 10 nx.gntaa.007
487,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w4539,nx.gtsaa.005,refurbished acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gtsaa.005
488,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w4551,nx.gstaa.001,refurbished acer intel core i5 2.50 ghz 8 gb 256 gb ssd windows 10 nx.gstaa.001
489,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w662,nx.gr7aa.003,acer spin 5 touchscreen 2 1 intel core 8th gen i5 1080p 13.3 touchscreen touch 8gb 256gb ssd tablet pc sp513 52n 552k nx.gr7aa.003 microsoft windows windows
490,a1166,nx.gr7aa.007,acer intel core i5 1.60 ghz 8 gb 256 gb ssd windows 10 nx.gr7aa.007,w724,nx.gr7aa.002,spin 5 sp513 52n 5621 13.3 core i5 8250u 8 gb 256 gb ssd touch convertable acer nx.gr7aa.002 windows 10
491,a1169,hp,2018 hp 15.6 quad core amd e2 7110 apu 1.8ghz 8gb 256gb ssd amd radeon r2 hd super windows 10 ,w2289,,premium hp 15.6 quad core amd e2 7110 apu 1.8ghz 4gb 500gb hdd amd radeon r2 hd super windows 10 
492,a1171,omen 17,2018 hp omen 17.3 full hd intel core i7 7700hq 2.8ghz 8gb ddr4 128gb ssd 1tb hdd nvidia geforce gtx 1050ti 4gb dragon windows 10 omen,w2039,1ql51ua#aba,hp omen 17.3 fhd intel core i7 7700hq 2.8ghz nvidia geforce gtx 1050ti 4gb gddr5 graphic 8gb ddr4 1tb hd 128gb ssd windows 10 hp 17 w210nr 1ql51ua#aba
493,a1171,omen 17,2018 hp omen 17.3 full hd intel core i7 7700hq 2.8ghz 8gb ddr4 128gb ssd 1tb hdd nvidia geforce gtx 1050ti 4gb dragon windows 10 omen,w2041,1ql52ua#aba,hp omen 17.3 fhd intel core i7 7700hq 2.8ghz nvidia geforce gtx 1060 gddr5 graphic 12gb ddr4 1tb hd 128gb ssd windows 10 hp 17 w220nr 1ql52ua#aba
494,a1171,omen 17,2018 hp omen 17.3 full hd intel core i7 7700hq 2.8ghz 8gb ddr4 128gb ssd 1tb hdd nvidia geforce gtx 1050ti 4gb dragon windows 10 omen,w2048,w2n39ua#aba,hp hp omen 15.6 fhd intel core i7 7700hq 2.8ghz nvidia geforce gtx 1050 ti 4gb gddr5 8gb ddr4 1tb hd 128gb ssd windows 10 15 ax210nr w2n39ua#aba
495,a1172,,hp 15 bs095ms 15.6 touchscreen intel core i5 7200u 8gb 2tb win10 windows,w585,1kv01ua#aba,hp 15 bs030nr 15.6 touchscreen windows 10 intel core i5 7200u 8gb 1tb 1kv01ua#aba
496,a1172,,hp 15 bs095ms 15.6 touchscreen intel core i5 7200u 8gb 2tb win10 windows,w689,oem,hp 15 bs095ms 15.6 touchscreen intel core i5 7200u 8gb 2tb win10 oem microsoft windows
497,a1173,thinkpad p71,lenovo thinkpad p71 windows 7 intel quad core i7 7700hq 64gb 1tb ssd 1tb hdd 17.3 fhd ips 1920x1080 nvidia quadro m620 2gb dvd±rw smartcard thinkpad professional,w2599,thinkpad,refurbished lenovo thinkpad t430 i5 2.6ghz 8gb 240ssd windows 10 64 cam 
498,a1174,t8tjg,eluktronics x p650hs g vr ready 15.6 120hz 5ms gamers pc intel i7 7700hq quad core win 10 8gb gddr5 nvidia geforce gtx 1070 g sync 512gb nvme ssd 32gb ddr4 t8tjg windows 64 bit,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
499,a1177,i5565 a973gry pus,dell i5565 a973gry pus inspiron 15.6 7th gen amd a12 9700p 12gg 1tb hdd integrated windows 10,w598,i5565 a973gry,dell inspiron 15 5565 amd a12 9700p 12gb 1tb hdd i5565 a973gry windows 10
500,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1429,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen intel i7 quad core 32gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
501,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1448,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
502,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1455,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 16gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
503,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1509,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
504,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1558,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 2tb hdd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
505,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1559,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
506,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1578,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
507,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1610,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
508,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1614,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
509,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w1630,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
510,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w794,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 8gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
511,a1178,hp pavilion,2018 hp pavilion 15.6 full hd ips wled intel dual core i7 7500u 3.5ghz 16gb ddr4 512gb ssd 802.11ac hdmi usb c win 10 windows 64 bit,w979,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
512,a1183,i7567 5000blk pus,dell inspiron 15.6 fhd intel core i5 7300hq 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus,w1366,i7567 5000blk pus,dell inspiron 15.6 intel core i5 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus pc i7567 5000blk pus microsoft windows
513,a1183,i7567 5000blk pus,dell inspiron 15.6 fhd intel core i5 7300hq 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus,w1370,i7567 5650blk pus,dell inspiron 15.6 intel core i5 8gb nvidia geforce gtx 1050 ti 256gb ssd i7567 5650blk pus microsoft windows
514,a1183,i7567 5000blk pus,dell inspiron 15.6 fhd intel core i5 7300hq 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus,w2310,i7577 5258blk pus,dell inspiron 15 core i5 7300hq gtx 1060 6gb 128gb ssd 1tb hdd 8gb 15.6 full hd i7577 5258blk pus windows
515,a1183,i7567 5000blk pus,dell inspiron 15.6 fhd intel core i5 7300hq 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus,w613,i3567 5664blk pus,dell inspiron 15 3567 core i5 7200u 2.5 ghz win 10 8 gb 2 tb hdd 15.6 touchscreen 1366 x 768 hd hd 620 1 dell mail service i3567 5664blk pus microsoft windows
516,a1183,i7567 5000blk pus,dell inspiron 15.6 fhd intel core i5 7300hq 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus,w639,i3043 5000blk,refurbished dell i3043 5000blk all one desktop pc intel pentium n3530 4gb 19.5 touchscreen 500gb windows 8.1 
517,a1186,t8tjg,hp 2 1 12.5 fhd touchscreen pc intel core i5 4202y 4gb 256gb ssd windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
518,a119,t8tjg,2018 dell 15.6 hd intel i5 7200u 8gb ddr4 256gb ssd rw hdmi windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
519,a1190,hp pavilion,2017 hp 15.6 intel core i7 7500u 2.7ghz 3.5ghz 16gb 128gb ssd hd windows 10 upgradepro pavilion,w1429,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen intel i7 quad core 32gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
520,a1190,hp pavilion,2017 hp 15.6 intel core i7 7500u 2.7ghz 3.5ghz 16gb 128gb ssd hd windows 10 upgradepro pavilion,w1448,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
521,a1190,hp pavilion,2017 hp 15.6 intel core i7 7500u 2.7ghz 3.5ghz 16gb 128gb ssd hd windows 10 upgradepro pavilion,w1455,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 16gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
522,a1190,hp pavilion,2017 hp 15.6 intel core i7 7500u 2.7ghz 3.5ghz 16gb 128gb ssd hd windows 10 upgradepro pavilion,w1509,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
