_id,ltable_id,rtable_id,ltable_model,ltable_extended_title,rtable_model,rtable_extended_title
604,a1231,w369,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 16gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
605,a1231,w383,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
606,a1231,w395,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 16gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
607,a1231,w400,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
608,a1231,w422,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
609,a1231,w441,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
610,a1231,w478,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
611,a1231,w760,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 8 gb 1tb hdd 128 gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
612,a1231,w804,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 32gb 1tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
613,a1231,w813,hp 15.6 touch silver,newest hp pavilion 15.6’ touchscreen 2 1 fhd pc 7th gen intel i5 7200u 8gb ddr4 sdram 128gb ssd b&o 802.11ac hdmi stylus windows 10 silver,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 32gb 1tb hdd 128 gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
614,a1232,w44,,dell inspiron 7000 15.6 fhd pc intel i7 6700hq quad core nvidia geforce gtx 960 8gb 1tb 8gb hybrid windows 10 ,7559,dell inspiron 15 15.6 7559 pc intel core i7 6700hq 8gb touch 1tb hybrid windows 10 
615,a1233,w685,t8tjg,2017 lenovo top flex 4 pc 14 fhd ips touchscreen intel i5 6200u 8gb 1tb hdd hdmi harman windows 10 t8tjg windows,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
616,a1234,w2737,xu053ut#aba,hp probook 6560b intel core i5 2450m 2.50ghz 15.6 4gb ddr3 1333 500gb hdd 7200rpm windows 7 xu053ut#aba 7 ,x9v53ut#aba,hp zbook 15 g3 15.6 core i7 6700hq 8 gb 500 gb hdd x9v53ut#aba windows
617,a1236,w107,15 aq273cl,hp envy x360 2 1 8th core i7 8550u 15.6in full hd touch 256gb ssd 8gb windows 10 15 aq273cl,15 aq267cl,hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel core i7 8550u 12gb 1tb 15 aq267cl microsoft windows
618,a1236,w113,15 aq273cl,hp envy x360 2 1 8th core i7 8550u 15.6in full hd touch 256gb ssd 8gb windows 10 15 aq273cl,15 aq267cl,hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel core i7 8550u 12gb 1tb hd bang & olufsen dual speakers 15 aq267cl microsoft windows
619,a1241,w2687,20en p10,lenovo thinkpad p50 windows 10 intel i7 6700hq 64gb 1tb ssd 15.6 fhd ips 1920x1080 nvidia quadro m1000m ac wi fi 20en p10,,lenovo thinkpad p50 windows 10 intel i7 6700hq 64gb 500gb hdd 15.6 fhd ips 1920x1080 nvidia quadro m1000m ac wi fi 
620,a1245,w1688,wt72 6qn 218us,msi wt72 6qn 218us extreme i7 6920hq 64gb 4tb nvme ssd 1tb hdd nvidia quadro m5500 8gb 17.3 4k uhd windows 10 vr ready excaliberpc microsoft,wt72 6qn 218us,msi wt72 6qn 218us 17.3 intel core i7 6920hq 2.9ghz 32gb ddr4 1tb hdd 256gb pci e ssd quadro m5500 blu ray usb3.0 windows 10 wt72 6qn 218us
621,a1246,w1413,t8tjg,acer 15.6 aspire intel core i5 7th gen 7200u 2.50ghz nvidia geforce gtx 950m 8gb ddr4 128gb ssd 1tb hdd windows e5 575g 562t t8tjg 10,nx.gdzaa.004,acer aspire e5 575g 562t 15.6 intel core i5 7th gen 7200u 2.50 ghz nvidia geforce gtx 950m 8 gb ddr4 128 gb ssd 1 tb hdd windows 10 pc nx.gdzaa.004 microsoft
622,a1246,w685,t8tjg,acer 15.6 aspire intel core i5 7th gen 7200u 2.50ghz nvidia geforce gtx 950m 8gb ddr4 128gb ssd 1tb hdd windows e5 575g 562t t8tjg 10,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
623,a1249,w1485,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 8gb ddr4 gtx 1060 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
624,a1249,w1579,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
625,a1249,w1580,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 8gb ddr4 gtx 1060 128gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
626,a1249,w1588,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 256gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
627,a1249,w1589,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 512gb ssd windows 10 wi fi 1 p650hp6 g microsoft 
628,a1249,w1590,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 256gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
629,a1249,w1601,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
630,a1249,w1603,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 512gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
631,a1249,w1607,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,,prostar clevo p650hs g vr ready 15.6 ips fhd w nvidia g sync intel core i7 7700hq 16gb ddr4 gtx 1070 1tb hdd windows 10 wi fi 1 microsoft 
632,a1249,w1608,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 512gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
633,a1249,w1611,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 256gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
634,a1249,w1612,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 256gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
635,a1249,w1618,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 512gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
636,a1249,w1623,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 512gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
637,a1249,w1633,p650hs g,prostar clevo p650hs g vr ready 15.6 120hz 5ms w nvidia g sync intel core i7 7700hq 32gb ddr4 gtx 1070 512gb ssd 1tb hdd wi fi 1 prostar windows,p650hs g,eluktronics p650hs g 15.6 g sync i7 7700hq 1060 nvidia 256gb ssd 5tb hdd 16gb p650hs g windows
638,a125,w1370,i3567 3636blk pus,dell i3567 3636blk pus inspiron touchscreen hd pc 15.6 dell windows 10,i7567 5650blk pus,dell inspiron 15.6 intel core i5 8gb nvidia geforce gtx 1050 ti 256gb ssd i7567 5650blk pus microsoft windows
639,a125,w609,i3567 3636blk pus,dell i3567 3636blk pus inspiron touchscreen hd pc 15.6 dell windows 10,i3567 3636blk pus,dell i3567 3636blk pus inspiron 15.6 touchscreen pc 8gb 1tb windows 10
640,a1254,w958,hp,2018 hp 14.0 intel core i5 7200u 2.5ghz 8gb 256gb ssd dts studio sound intel hd 620 hd windows 10 ,2018,2018 hp 15.6 hd touchscreen intel dual core i5 7200u 3.1ghz 8gb ddr4 1tb hdd hdmi hd 620 dts studio sound windows 10 
641,a1256,w835,hp,2018 hp x360 full hd 15.6 touchscreen intel core i7 8550u 1.8ghz 8gb 1tb hdd 2gb radeon dsc 530 b&o windows 10 ,2dt04ua#aba,2018 hp pavilion x360 2 1 touchscreen full hd intel core i7 8550u 1.8ghz 8gb ddr4 1tb hdd 2gb radeon dsc 530 windows 10 2dt04ua#aba microsoft
642,a1257,w4411,t8tjg,hp elitebook 850 g3 15.6 fhd intel i7 6500u 16 gb 256gb ssd windows 10 64 docking station hp t8tjg,,refurbished hp elitebook 850 g3 15.6 fhd intel i7 6500u 16 gb 1tb ssd windows 10 64 
643,a1257,w685,t8tjg,hp elitebook 850 g3 15.6 fhd intel i7 6500u 16 gb 256gb ssd windows 10 64 docking station hp t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
644,a126,w685,t8tjg,dell inspiron 15 7567 core i5 7300hq 256gb ssd 8gb gtx 1050ti 15.6inch full hd t8tjg windows,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
645,a1260,w685,t8tjg,toshiba satellite 2 1 convertible 12.5 ips hd touchscreen intel core i5 3337u 128gb ssd 8gb gps nfc windows 10 t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
646,a1261,w1769,w0t00ut#aba,hp 13 m3 6y30 0.9 ghz 4 mb cache 4gb chromebook w0t00ut#aba,w0t02ut#aba,hp chromebook 13 g1 13.3 core m7 6y75 16 gb 32 gb ssd w0t02ut#aba
647,a1261,w1771,w0t00ut#aba,hp 13 m3 6y30 0.9 ghz 4 mb cache 4gb chromebook w0t00ut#aba,w0t00ut#aba,hp chromebook 13 g1 13.3 core m3 6y30 4 gb 32 gb ssd w0t00ut#aba
648,a1261,w1961,w0t00ut#aba,hp 13 m3 6y30 0.9 ghz 4 mb cache 4gb chromebook w0t00ut#aba,w0t00ut#aba,hp chromebook 13 g1 13.3 [brightview plane switching [ips] technology] chromebook intel core m [6th gen] m3 6y30 dual core [2 core] 900 mhz 4 gb lpddr3 32 gb w0t00ut aba hp w0t00ut#aba os
649,a1261,w346,w0t00ut#aba,hp 13 m3 6y30 0.9 ghz 4 mb cache 4gb chromebook w0t00ut#aba,w0s20ut#aba,hp elite x2 1012 g1 12 [in plane switching [ips] technology brightview] 2 1 intel core m [6th gen] m3 6y30 dual core [2 core] 900 mhz hybrid 4 gb lpddr3 128 gb w0s20ut aba hp w0s20ut#aba windows
650,a1263,w2718,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20bv0009us,lenovo thinkpad t450 20bv core i5 5300u 2.3 ghz windows 7 windows 8.1 downgrad 20bv0009us
651,a1263,w2731,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20jy0004us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 512 gb ssd 20jy0004us windows
652,a1263,w2739,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20jy0009us,topseller thinkpad p51s i7 6500u 2.5g 8gb 500gb sata 15.6in lenovo 20jy0009us windows
653,a1263,w2939,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20jy0006us,lenovo thinkpad p51s 15.6 core i7 6500u 8 gb 256 gb ssd 20jy0006us windows
654,a1263,w2995,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20jy0005us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 256 gb ssd 20jy0005us windows
655,a1263,w2998,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20jy000bus,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 512 gb ssd 20jy000bus windows
656,a1263,w3103,20jy0009us,lenovo thinkpad p51s 20jy0009us 15.6” full hd intel core i7 6500u 2.5ghz 8gb ddr4 500gb 7200rpm hdd nvidia windows 7 64 unknown,20jy0007us,lenovo thinkpad p51s 15.6 core i7 6500u 16 gb 256 gb ssd 20jy0007us windows
657,a1269,w2699,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 10 intel core i7 5600u 12gb 500gb hdd 14 ips fhd 1 
658,a1269,w2969,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 10 intel core i7 5600u 8gb 250gb ssd 14 ips fhd 19 
659,a1269,w3000,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 7 intel core i7 5600u 12gb 250gb ssd 14 ips fhd 19 
660,a1269,w3002,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 10 intel core i7 5600u 8gb 500gb ssd 14 ips fhd 19 
661,a1269,w3003,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 8.1 intel core i7 5600u 12gb 250gb ssd 14 ips fhd 
662,a1269,w3007,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 10 intel core i7 5600u 12gb 1tb hdd 14 ips fhd 192 
663,a1269,w3008,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 10 intel core i7 5600u 12gb 250gb ssd 14 ips fhd 1 
664,a1269,w3013,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,2017,2017 lenovo thinkpad x1 carbon 5th gen windows 10 intel core i7 7600u 180gb ssd 8gb 14 wqhd ips 2560x1440 
665,a1269,w3014,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,2017,2017 lenovo thinkpad x1 carbon 5th gen windows 7 intel core i7 7600u 180gb ssd 8gb 14 wqhd ips 2560x1440 
666,a1269,w3015,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,2017,2017 lenovo thinkpad x1 carbon 5th gen windows 7 intel core i7 7600u 180gb ssd 8gb 14 wqhd ips 2560x1440 
667,a1269,w3031,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 10 intel core i7 5600u 20gb 250gb ssd 14 ips fhd 1 
668,a1269,w3034,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 8.1 intel core i7 5600u 12gb 500gb ssd 14 ips fhd 
669,a1269,w3039,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t450s touch windows 7 intel core i7 5600u 12gb 500gb ssd 14 ips fhd 19 
670,a1269,w3048,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 
671,a1269,w3049,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 8.1 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 
672,a1269,w3050,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 
673,a1269,w3051,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s touch windows 10 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 touchscreen 
674,a1269,w3057,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 128gb ssd 14 ips fhd 1920x1080 
675,a1269,w3058,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 128gb ssd 14 ips fhd 1920x1080 
676,a1269,w3061,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 
677,a1269,w3062,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 8gb 128gb ssd 14 ips fhd 1920x1080 
678,a1269,w3064,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 8.1 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 
679,a1269,w3065,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 8gb 256gb ssd 14 ips fhd 1920x1080 
680,a1269,w3079,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,2017,2017 lenovo thinkpad x1 carbon 5th gen windows 10 intel core i7 7500u 180gb ssd 16gb 14 wqhd ips 2560x1440 classic 
681,a1269,w3080,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 256gb ssd 14 ips fhd 1920x1080 
682,a1269,w3081,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 128gb ssd 14 ips fhd 1920x1080 
683,a1269,w3082,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 8.1 intel core i7 6600u 12gb 256gb ssd 14 ips fhd 1920x1080 
684,a1269,w3084,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s touch windows 10 intel core i7 6600u 12gb 128gb ssd 14 ips fhd 1920x1080 touchscreen 
685,a1269,w3085,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s touch windows 10 intel core i7 6600u 12gb 128gb ssd 14 ips fhd 1920x1080 touchscreen 
686,a1269,w3086,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 128gb ssd 14 ips fhd 1920x1080 
687,a1269,w3087,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 7 intel core i7 6600u 12gb 256gb ssd 14 ips fhd 1920x1080 
688,a1269,w3088,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 10 intel core i7 6600u 12gb 128gb ssd 14 ips fhd 1920x1080 
689,a1269,w3090,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s windows 8.1 intel core i7 6600u 12gb 256gb ssd 14 ips fhd 1920x1080 
690,a1269,w3092,,lenovo thinkpad t470s windows 10 intel core i7 7600u 16gb 512gb ssd 14 ips wqhd 2560x1440 ,,lenovo thinkpad t460s touch windows 10 intel core i7 6600u 12gb 256gb ssd 14 ips fhd 1920x1080 touchscreen 
